date,year,quarter,month,Real_GDP_SA,Uncertainty_Index,Household_credit,Residential_prices,Unemployment_Rate,Unemployment_Claims,Automobile_Sales,Manufacturing_Working_hours_index,Industrial_Capacity_Utilization_Index,Industrial_Production_Index,Steel_Production,Petroleum_Product_Sales,Energy_Generation,Nominal_Revenue_Tourism_Index,Retail_Trade_Index,Tendancy_manufact_exports,Tendancy_manufact_production,Tendancy_employment,Foreign_Trade_Index,Average_Real_Income,3_months_bond_yield,Apple_Mobility_Index,Fuel_Price_Ethanol,Agriculture_Price:Soybean,Dollar_Rate,Ibov,Savings_Deposits,Foreign_Trade_Balance
2004-03-27,0,1,1,120.46979535,0.3902693,0.1546087820130279,7.7299,NaN,440811.50234085,182874.0,96.0,81.1,93.0360583539774,2737.0,7587215.31090909,33231.49730041,NaN,1.469819113058847,8.0,24.5,19.7,38.20951362907536,NaN,15.9296161290323,NaN,NaN,NaN,0.2439274829122256,934.1851436696352,6304249939.058196,286.2105825761625
2004-04-03,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2426579830114159,976.4503330080788,6290042636.681364,247.1709123183888
2004-04-10,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2400893726667748,1000.879575192891,6291122940.837665,241.3252148874554
2004-04-17,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2416203628559577,973.3276721466996,6292829288.411723,189.56313490123648
2004-04-24,0,0,1,NaN,NaN,NaN,NaN,NaN,414373.005466318,148432.0,96.3,81.5,93.8067712634187,2664.0,7362965.46620222,31957.97505,NaN,1.4788364082309868,14.2,21.6,18.6,31.056563500533617,NaN,15.6776892857143,NaN,NaN,NaN,0.2434174308824325,933.5030526606542,6294987601.030028,201.17395944503733
2004-05-01,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2407328714798954,895.6493231533502,6286041853.337579,246.5431085030684
2004-05-08,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2452251496221794,850.1665019628784,6277003035.68748,255.044986089641
2004-05-15,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2558856838530275,796.125873805875,6279271583.741745,308.0427166539831
2004-05-22,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2584160819287837,798.4450019360853,6282717472.5053,298.4856535600425
2004-05-29,0,0,1,NaN,NaN,NaN,NaN,NaN,375178.471312231,161223.0,94.6,81.2,94.5774841728599,2738.0,7065017.18901113,32303.55209,NaN,1.4623903752886585,12.1,25.0,20.3,36.259298618490966,NaN,16.0058903225806,NaN,NaN,NaN,0.2586083264579159,832.8067956593858,6296270725.140404,384.2986184909671
2004-06-05,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2578015566818144,848.7712652857658,6312732861.61293,395.2850948131388
2004-06-12,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2563465777882546,868.673208164709,6336673501.798732,401.7186727341975
2004-06-19,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2580743138769933,867.9236807344637,6357666169.970528,435.6903804058285
2004-06-26,0,1,1,123.76946799,0.2010859,0.1600418727018746,8.4719,NaN,427553.65355125,178507.0,97.2,81.9,94.7976878612717,2750.0,7227510.07550463,31241.803044,NaN,1.506043819327126,11.9,28.7,21.9,42.06458443620963,NaN,16.2097379310345,NaN,NaN,NaN,0.2562981058770632,884.3704188603679,6365694113.015229,437.5330862890418
